cloud_name,label
21_VID_20230322_153636_55.ply,21
65_VID_20230322_104301_55.ply,65
77_VID_20230321_155119_10.ply,77
35_VID_20230322_134646_75.ply,35
66_VID_20230321_170245_70.ply,66
29_VID_20230322_150703_65.ply,29
6_VID_20230322_171507_70.ply,6
90_VID_20230321_143407_15.ply,90
98_VID_20230321_135551_90.ply,98
16_VID_20230322_163329_15.ply,16
34_VID_20230322_140132_85.ply,34
62_VID_20230322_111716_30.ply,62
87_VID_20230321_144320_95.ply,87
66_VID_20230321_170253_60.ply,66
45_VID_20230322_124635_95.ply,45
66_VID_20230321_165859_10.ply,66
63_VID_20230322_110112_70.ply,63
69_VID_20230321_164911_55.ply,69
75_VID_20230321_162021_25.ply,75
51_VID_20230322_121248_90.ply,51
41_VID_20230322_131427_10.ply,41
39_VID_20230322_132439_60.ply,39
82_VID_20230321_152810_60.ply,82
4_VID_20230322_173103_30.ply,4
26_VID_20230322_152032_80.ply,26
21_VID_20230322_153705_35.ply,21
15_VID_20230322_163303_35.ply,15
36_VID_20230322_134635_90.ply,36
89_VID_20230321_143831_85.ply,89
61_VID_20230322_111151_15.ply,61
27_VID_20230322_151544_90.ply,27
5_VID_20230322_171414_85.ply,5
89_VID_20230321_143330_20.ply,89
63_VID_20230322_105941_70.ply,63
97_VID_20230321_135445_80.ply,97
58_VID_20230322_113743_10.ply,58
16_VID_20230322_163648_45.ply,16
54_VID_20230322_120502_25.ply,54
70_VID_20230321_163657_60.ply,70
57_VID_20230322_113208_15.ply,57
81_VID_20230321_152234_20.ply,81
12_VID_20230322_165235_35.ply,12
66_VID_20230321_165908_60.ply,66
27_VID_20230322_151517_30.ply,27
52_VID_20230322_121832_95.ply,52
37_VID_20230322_134012_25.ply,37
77_VID_20230321_155143_80.ply,77
68_VID_20230321_164705_10.ply,68
27_VID_20230322_151510_25.ply,27
55_VID_20230322_115158_55.ply,55
34_VID_20230322_135532_65.ply,34
78_VID_20230321_155033_55.ply,78
60_VID_20230322_111334_40.ply,60
55_VID_20230322_115137_70.ply,55
24_VID_20230322_152816_65.ply,24
43_VID_20230322_125608_95.ply,43
87_VID_20230321_144920_75.ply,87
39_VID_20230322_132423_45.ply,39
41_VID_20230322_131418_35.ply,41
60_VID_20230322_110722_25.ply,60
21_VID_20230322_153957_45.ply,21
99_VID_20230321_125432_20.ply,99
18_VID_20230322_155252_20.ply,18
86_VID_20230321_150316_85.ply,86
55_VID_20230322_114416_45.ply,55
95_VID_20230321_135917_50.ply,95
56_VID_20230322_115259_40.ply,56
29_VID_20230322_150644_95.ply,29
1_VID_20230322_173545_35.ply,1
51_VID_20230322_121744_25.ply,51
99_VID_20230321_130155_60.ply,99
54_VID_20230322_120438_20.ply,54
5_VID_20230322_172014_70.ply,5
30_VID_20230322_150111_55.ply,30
47_VID_20230322_124010_20.ply,47
61_VID_20230322_111126_75.ply,61
2_VID_20230322_173844_50.ply,2
63_VID_20230322_110148_40.ply,63
45_VID_20230322_125019_35.ply,45
10_VID_20230322_165650_90.ply,10
44_VID_20230322_125637_50.ply,44
72_VID_20230321_163039_85.ply,72
6_VID_20230322_171444_40.ply,6
64_VID_20230322_105839_60.ply,64
19_VID_20230322_154407_45.ply,19
98_VID_20230321_134926_45.ply,98
46_VID_20230322_124523_90.ply,46
22_VID_20230322_153555_10.ply,22
64_VID_20230322_105444_45.ply,64
46_VID_20230322_124601_80.ply,46
29_VID_20230322_150305_35.ply,29
35_VID_20230322_135027_40.ply,35
59_VID_20230322_112322_40.ply,59
12_VID_20230322_164748_10.ply,12
48_VID_20230322_123456_10.ply,48
95_VID_20230321_135940_70.ply,95
5_VID_20230322_171507_45.ply,5
56_VID_20230322_115335_75.ply,56
43_VID_20230322_130039_55.ply,43
68_VID_20230321_165338_10.ply,68
23_VID_20230322_152902_75.ply,23
28_VID_20230322_151615_10.ply,28
96_VID_20230321_135938_25.ply,96
43_VID_20230322_125600_70.ply,43
15_VID_20230322_163630_90.ply,15
25_VID_20230322_152143_70.ply,25
43_VID_20230322_125544_90.ply,43
32_VID_20230322_145528_80.ply,32
84_VID_20230321_151047_20.ply,84
93_VID_20230321_141657_15.ply,93
48_VID_20230322_123513_10.ply,48
79_VID_20230321_153803_10.ply,79
99_VID_20230321_130215_80.ply,99
73_VID_20230321_163213_95.ply,73
78_VID_20230321_154957_75.ply,78
10_VID_20230322_170139_40.ply,10
43_VID_20230322_125617_85.ply,43
10_VID_20230322_170111_15.ply,10
1_VID_20230322_173807_95.ply,1
90_VID_20230321_143901_85.ply,90
25_VID_20230322_152456_35.ply,25
30_VID_20230322_150721_10.ply,30
71_VID_20230321_164202_10.ply,71
91_VID_20230321_142333_80.ply,91
36_VID_20230322_134701_85.ply,36
41_VID_20230322_131937_55.ply,41
68_VID_20230321_165329_40.ply,68
84_VID_20230321_151117_95.ply,84
28_VID_20230322_151132_60.ply,28
33_VID_20230322_135734_90.ply,33
62_VID_20230322_112238_90.ply,62
52_VID_20230322_121903_90.ply,52
28_VID_20230322_151539_85.ply,28
59_VID_20230322_111907_10.ply,59
32_VID_20230322_145042_65.ply,32
25_VID_20230322_152123_70.ply,25
98_VID_20230321_135513_85.ply,98
93_VID_20230321_141234_15.ply,93
25_VID_20230322_152434_40.ply,25
83_VID_20230321_151040_50.ply,83
40_VID_20230322_132926_50.ply,40
59_VID_20230322_111846_60.ply,59
55_VID_20230322_115215_90.ply,55
20_VID_20230322_154813_35.ply,20
47_VID_20230322_124052_25.ply,47
13_VID_20230322_164418_17.ply,13
37_VID_20230322_133956_70.ply,37
24_VID_20230322_152842_35.ply,24
54_VID_20230322_115924_95.ply,54
40_VID_20230322_132918_25.ply,40
13_VID_20230322_164037_15.ply,13
42_VID_20230322_131338_10.ply,42
75_VID_20230321_162012_95.ply,75
59_VID_20230322_111920_70.ply,59
52_VID_20230322_121050_40.ply,52
52_VID_20230322_121855_55.ply,52
94_VID_20230321_140838_70.ply,94
30_VID_20230322_150744_50.ply,30
39_VID_20230322_133046_80.ply,39
91_VID_20230321_142252_95.ply,91
33_VID_20230322_135655_45.ply,33
46_VID_20230322_124531_70.ply,46
47_VID_20230322_123542_55.ply,47
42_VID_20230322_131856_30.ply,42
50_VID_20230322_122357_75.ply,50
34_VID_20230322_135517_35.ply,34
69_VID_20230321_165318_55.ply,69
4_VID_20230322_173034_65.ply,4
65_VID_20230322_104915_45.ply,65
79_VID_20230321_153821_65.ply,79
17_VID_20230322_155436_75.ply,17
88_VID_20230321_144803_70.ply,88
59_VID_20230322_112410_25.ply,59
46_VID_20230322_124539_10.ply,46
45_VID_20230322_124956_90.ply,45
75_VID_20230321_161635_85.ply,75
94_VID_20230321_141732_60.ply,94
3_VID_20230322_172447_70.ply,3
41_VID_20230322_131858_10.ply,41
86_VID_20230321_150358_85.ply,86
78_VID_20230321_154440_15.ply,78
41_VID_20230322_131449_65.ply,41
89_VID_20230321_143824_95.ply,89
71_VID_20230321_164147_25.ply,71
18_VID_20230322_155234_25.ply,18
42_VID_20230322_131838_90.ply,42
87_VID_20230321_144409_95.ply,87
33_VID_20230322_135704_35.ply,33
47_VID_20230322_123553_70.ply,47
55_VID_20230322_114408_75.ply,55
7_VID_20230322_171112_80.ply,7
12_VID_20230322_165200_10.ply,12
86_VID_20230321_145619_75.ply,86
40_VID_20230322_132456_45.ply,40
16_VID_20230322_163639_10.ply,16
43_VID_20230322_130011_65.ply,43
65_VID_20230322_104926_70.ply,65
78_VID_20230321_155007_80.ply,78
14_VID_20230322_164027_35.ply,14
17_VID_20230322_155411_20.ply,17
10_VID_20230322_170127_80.ply,10
91_VID_20230321_142835_90.ply,91
1_VID_20230322_173523_25.ply,1
88_VID_20230321_144408_95.ply,88
1_VID_20230322_173824_70.ply,1
82_VID_20230321_152830_50.ply,82
28_VID_20230322_151109_55.ply,28
26_VID_20230322_152024_25.ply,26
91_VID_20230321_142825_55.ply,91
91_VID_20230321_142725_50.ply,91
41_VID_20230322_131922_10.ply,41
44_VID_20230322_125945_40.ply,44
80_VID_20230321_153309_10.ply,80
30_VID_20230322_150120_10.ply,30
29_VID_20230322_150322_45.ply,29
37_VID_20230322_134019_20.ply,37
22_VID_20230322_153547_10.ply,22
74_VID_20230321_162022_35.ply,74
91_VID_20230321_142802_35.ply,91
46_VID_20230322_124547_60.ply,46
9_VID_20230322_170102_25.ply,9
86_VID_20230321_145605_15.ply,86
21_VID_20230322_154022_40.ply,21
31_VID_20230322_145522_40.ply,31
42_VID_20230322_131847_70.ply,42
57_VID_20230322_113655_35.ply,57
55_VID_20230322_115223_10.ply,55
45_VID_20230322_124537_40.ply,45
69_VID_20230321_165240_20.ply,69
40_VID_20230322_132427_45.ply,40
95_VID_20230321_140606_95.ply,95
16_VID_20230322_163341_40.ply,16
53_VID_20230322_120447_45.ply,53
95_VID_20230321_135932_10.ply,95
76_VID_20230322_104234_85.ply,76
75_VID_20230321_161623_35.ply,75
26_VID_20230322_152443_60.ply,26
29_VID_20230322_150651_65.ply,29
60_VID_20230322_111312_10.ply,60
40_VID_20230322_133006_35.ply,40
58_VID_20230322_113029_55.ply,58
45_VID_20230322_124948_75.ply,45
31_VID_20230322_145633_40.ply,31
13_VID_20230322_164411_30.ply,13
50_VID_20230322_123045_95.ply,50
90_VID_20230321_143832_95.ply,90
66_VID_20230321_165833_10.ply,66
44_VID_20230322_130024_10.ply,44
31_VID_20230322_145138_40.ply,31
31_VID_20230322_145153_65.ply,31
33_VID_20230322_140118_10.ply,33
37_VID_20230322_133554_95.ply,37
81_VID_20230321_152251_45.ply,81
50_VID_20230322_122417_55.ply,50
2_VID_20230322_173830_35.ply,2
19_VID_20230322_154424_95.ply,19
74_VID_20230321_162102_50.ply,74
59_VID_20230322_111854_20.ply,59
50_VID_20230322_122433_55.ply,50
23_VID_20230322_152846_85.ply,23
62_VID_20230322_111649_75.ply,62
93_VID_20230321_141227_15.ply,93
32_VID_20230322_145059_55.ply,32
58_VID_20230322_113705_85.ply,58
38_VID_20230322_133517_15.ply,38
31_VID_20230322_145505_15.ply,31
64_VID_20230322_105830_70.ply,64
1_VID_20230322_173815_70.ply,1
78_VID_20230321_154350_70.ply,78
14_VID_20230322_164326_20.ply,14
46_VID_20230322_124950_35.ply,46
95_VID_20230321_140614_85.ply,95
97_VID_20230321_134908_20.ply,97
7_VID_20230322_170942_30.ply,7
43_VID_20230322_125553_55.ply,43
27_VID_20230322_151533_10.ply,27
51_VID_20230322_121734_95.ply,51
1_VID_20230322_173552_40.ply,1
58_VID_20230322_113044_85.ply,58
98_VID_20230321_134854_95.ply,98
36_VID_20230322_134642_80.ply,36
59_VID_20230322_112355_65.ply,59
45_VID_20230322_124941_75.ply,45
48_VID_20230322_124013_30.ply,48
41_VID_20230322_131906_40.ply,41
82_VID_20230321_152818_75.ply,82
3_VID_20230322_172922_60.ply,3
51_VID_20230322_121218_25.ply,51
15_VID_20230322_163638_30.ply,15
68_VID_20230321_165412_90.ply,68
37_VID_20230322_133531_65.ply,37
11_VID_20230322_165204_80.ply,11
4_VID_20230322_173048_25.ply,4
58_VID_20230322_113716_90.ply,58
37_VID_20230322_134004_95.ply,37
16_VID_20230322_163302_75.ply,16
60_VID_20230322_111327_10.ply,60
34_VID_20230322_135541_10.ply,34
18_VID_20230322_155843_35.ply,18
75_VID_20230321_161601_25.ply,75
30_VID_20230322_150051_80.ply,30
60_VID_20230322_110652_75.ply,60
12_VID_20230322_164734_50.ply,12
51_VID_20230322_121209_10.ply,51
15_VID_20230322_163314_20.ply,15
35_VID_20230322_135009_40.ply,35
11_VID_20230322_164810_40.ply,11
24_VID_20230322_152823_17.ply,24
51_VID_20230322_121712_25.ply,51
92_VID_20230321_142310_20.ply,92
60_VID_20230322_110740_90.ply,60
22_VID_20230322_154008_60.ply,22
42_VID_20230322_131309_60.ply,42
6_VID_20230322_171810_25.ply,6
48_VID_20230322_123505_80.ply,48
56_VID_20230322_115321_90.ply,56
44_VID_20230322_125953_55.ply,44
97_VID_20230321_134928_50.ply,97
95_VID_20230321_135953_50.ply,95
63_VID_20230322_105359_90.ply,63
9_VID_20230322_170036_60.ply,9
19_VID_20230322_154858_50.ply,19
61_VID_20230322_111159_85.ply,61
80_VID_20230321_153839_55.ply,80
71_VID_20230321_163821_25.ply,71
39_VID_20230322_133037_45.ply,39
75_VID_20230321_161616_10.ply,75
39_VID_20230322_133028_55.ply,39
98_VID_20230321_134837_95.ply,98
74_VID_20230321_161547_90.ply,74
42_VID_20230322_131330_85.ply,42
17_VID_20230322_155741_45.ply,17
60_VID_20230322_111341_10.ply,60
66_VID_20230321_170236_25.ply,66
10_VID_20230322_165559_75.ply,10
50_VID_20230322_122956_85.ply,50
89_VID_20230321_143256_30.ply,89
75_VID_20230321_162032_15.ply,75
56_VID_20230322_114512_30.ply,56
61_VID_20230322_110342_50.ply,61
52_VID_20230322_121912_75.ply,52
49_VID_20230322_122457_80.ply,49
85_VID_20230321_150358_80.ply,85
26_VID_20230322_152429_35.ply,26
21_VID_20230322_154004_50.ply,21
97_VID_20230321_135342_40.ply,97
92_VID_20230321_142823_15.ply,92
62_VID_20230322_111706_50.ply,62
15_VID_20230322_163253_15.ply,15
74_VID_20230321_161511_65.ply,74
56_VID_20230322_114504_40.ply,56
90_VID_20230321_143351_25.ply,90
48_VID_20230322_124102_95.ply,48
85_VID_20230321_150321_45.ply,85
61_VID_20230322_110419_50.ply,61
93_VID_20230321_141703_25.ply,93
72_VID_20230321_162530_85.ply,72
31_VID_20230322_145201_80.ply,31
38_VID_20230322_133949_25.ply,38
39_VID_20230322_133054_95.ply,39
93_VID_20230321_141717_70.ply,93
49_VID_20230322_122950_45.ply,49
19_VID_20230322_155012_80.ply,19
53_VID_20230322_115740_60.ply,53
10_VID_20230322_165703_10.ply,10
90_VID_20230321_143416_85.ply,90
34_VID_20230322_140105_95.ply,34
58_VID_20230322_113056_60.ply,58
78_VID_20230321_154949_10.ply,78
4_VID_20230322_172157_80.ply,4
7_VID_20230322_170951_60.ply,7
36_VID_20230322_135244_85.ply,36
27_VID_20230322_151141_30.ply,27
87_VID_20230321_144336_10.ply,87
13_VID_20230322_164103_75.ply,13
86_VID_20230321_150328_20.ply,86
72_VID_20230321_163031_65.ply,72
74_VID_20230321_162030_65.ply,74
33_VID_20230322_140100_85.ply,33
10_VID_20230322_170152_85.ply,10
83_VID_20230321_151632_75.ply,83
33_VID_20230322_140133_20.ply,33
85_VID_20230321_150350_95.ply,85
88_VID_20230321_144739_15.ply,88
20_VID_20230322_154857_55.ply,20
85_VID_20230321_145718_55.ply,85
33_VID_20230322_140125_50.ply,33
100_VID_20230321_125548_35.ply,100
41_VID_20230322_131842_50.ply,41
15_VID_20230322_163332_15.ply,15
7_VID_20230322_170552_40.ply,7
9_VID_20230322_165715_55.ply,9
97_VID_20230321_134914_55.ply,97
12_VID_20230322_164725_30.ply,12
27_VID_20230322_151134_80.ply,27
45_VID_20230322_124547_45.ply,45
28_VID_20230322_151116_85.ply,28
76_VID_20230322_104212_45.ply,76
98_VID_20230321_134902_16.ply,98
97_VID_20230321_134852_95.ply,97
86_VID_20230321_145551_15.ply,86
5_VID_20230322_171451_10.ply,5
73_VID_20230321_163206_95.ply,73
63_VID_20230322_105350_95.ply,63
48_VID_20230322_124055_55.ply,48
68_VID_20230321_165404_30.ply,68
73_VID_20230321_162512_85.ply,73
5_VID_20230322_172036_80.ply,5
29_VID_20230322_150313_80.ply,29
8_VID_20230322_170453_10.ply,8
77_VID_20230321_155151_10.ply,77
72_VID_20230321_162624_90.ply,72
71_VID_20230321_163739_50.ply,71
57_VID_20230322_113230_45.ply,57
72_VID_20230321_163046_65.ply,72
49_VID_20230322_122935_90.ply,49
8_VID_20230322_170438_15.ply,8
20_VID_20230322_154831_40.ply,20
56_VID_20230322_114447_35.ply,56
77_VID_20230321_154456_90.ply,77
76_VID_20230322_104151_20.ply,76
55_VID_20230322_115146_55.ply,55
49_VID_20230322_122433_10.ply,49
11_VID_20230322_165144_30.ply,11
1_VID_20230322_173851_90.ply,1
53_VID_20230322_120457_50.ply,53
67_VID_20230321_170509_30.ply,67
92_VID_20230321_142842_50.ply,92
7_VID_20230322_170959_65.ply,7
2_VID_20230322_173402_65.ply,2
4_VID_20230322_172223_75.ply,4
2_VID_20230322_173353_95.ply,2
17_VID_20230322_155813_10.ply,17
54_VID_20230322_120445_80.ply,54
12_VID_20230322_165207_15.ply,12
31_VID_20230322_145146_55.ply,31
58_VID_20230322_113145_80.ply,58
9_VID_20230322_165807_45.ply,9
89_VID_20230321_143816_75.ply,89
23_VID_20230322_153238_75.ply,23
25_VID_20230322_152102_25.ply,25
62_VID_20230322_111658_10.ply,62
15_VID_20230322_163647_80.ply,15
29_VID_20230322_150628_10.ply,29
33_VID_20230322_140109_65.ply,33
95_VID_20230321_135925_15.ply,95
40_VID_20230322_132934_70.ply,40
44_VID_20230322_130007_65.ply,44
30_VID_20230322_150058_10.ply,30
13_VID_20230322_164402_75.ply,13
71_VID_20230321_163807_90.ply,71
17_VID_20230322_155751_70.ply,17
7_VID_20230322_171100_70.ply,7
12_VID_20230322_165216_20.ply,12
94_VID_20230321_140823_95.ply,94
49_VID_20230322_122450_15.ply,49
11_VID_20230322_164818_85.ply,11
64_VID_20230322_105407_60.ply,64
26_VID_20230322_152415_25.ply,26
32_VID_20230322_145052_35.ply,32
35_VID_20230322_135057_55.ply,35
24_VID_20230322_152857_50.ply,24
68_VID_20230321_164657_55.ply,68
50_VID_20230322_122348_35.ply,50
97_VID_20230321_135350_55.ply,97
84_VID_20230321_151528_15.ply,84
70_VID_20230321_164218_25.ply,70
30_VID_20230322_150737_20.ply,30
4_VID_20230322_173055_30.ply,4
66_VID_20230321_170229_55.ply,66
83_VID_20230321_151641_75.ply,83
7_VID_20230322_170601_20.ply,7
99_VID_20230321_125347_55.ply,99
7_VID_20230322_170641_70.ply,7
79_VID_20230321_153755_25.ply,79
62_VID_20230322_112230_17.ply,62
33_VID_20230322_135714_55.ply,33
90_VID_20230321_143846_90.ply,90
58_VID_20230322_113727_65.ply,58
52_VID_20230322_121100_15.ply,52
55_VID_20230322_114351_45.ply,55
36_VID_20230322_134714_10.ply,36
63_VID_20230322_110126_35.ply,63
71_VID_20230321_163750_80.ply,71
20_VID_20230322_154522_10.ply,20
14_VID_20230322_164343_15.ply,14
18_VID_20230322_155851_80.ply,18
18_VID_20230322_155910_95.ply,18
74_VID_20230321_161556_15.ply,74
26_VID_20230322_152017_10.ply,26
100_VID_20230321_130639_50.ply,100
36_VID_20230322_135253_10.ply,36
13_VID_20230322_164425_90.ply,13
91_VID_20230321_142905_10.ply,91
14_VID_20230322_164353_16.ply,14
27_VID_20230322_151127_85.ply,27
16_VID_20230322_163310_95.ply,16
80_VID_20230321_153824_95.ply,80
3_VID_20230322_172500_40.ply,3
98_VID_20230321_135504_30.ply,98
17_VID_20230322_155759_10.ply,17
38_VID_20230322_133509_30.ply,38
56_VID_20230322_115306_80.ply,56
81_VID_20230321_152242_30.ply,81
57_VID_20230322_113710_30.ply,57
7_VID_20230322_170608_50.ply,7
40_VID_20230322_132418_30.ply,40
68_VID_20230321_164649_75.ply,68
24_VID_20230322_152849_55.ply,24
67_VID_20230321_170541_45.ply,67
79_VID_20230321_153322_15.ply,79
97_VID_20230321_134900_15.ply,97
70_VID_20230321_163634_40.ply,70
74_VID_20230321_162054_70.ply,74
49_VID_20230322_122918_90.ply,49
44_VID_20230322_125613_55.ply,44
9_VID_20230322_170052_85.ply,9
82_VID_20230321_152042_20.ply,82
73_VID_20230321_163311_20.ply,73
1_VID_20230322_173538_70.ply,1
77_VID_20230321_155135_25.ply,77
38_VID_20230322_133546_85.ply,38
79_VID_20230321_153309_25.ply,79
63_VID_20230322_105333_45.ply,63
13_VID_20230322_164006_35.ply,13
6_VID_20230322_171851_40.ply,6
15_VID_20230322_163702_70.ply,15
61_VID_20230322_111134_55.ply,61
23_VID_20230322_153204_95.ply,23
11_VID_20230322_165153_95.ply,11
81_VID_20230321_152703_65.ply,81
76_VID_20230322_104839_85.ply,76
100_VID_20230321_125540_55.ply,100
38_VID_20230322_133919_65.ply,38
96_VID_20230321_135904_15.ply,96
28_VID_20230322_151124_50.ply,28
22_VID_20230322_154001_40.ply,22
37_VID_20230322_134027_85.ply,37
86_VID_20230321_145558_20.ply,86
25_VID_20230322_152507_50.ply,25
52_VID_20230322_121110_30.ply,52
5_VID_20230322_171435_35.ply,5
61_VID_20230322_110410_45.ply,61
83_VID_20230321_150855_30.ply,83
94_VID_20230321_141725_90.ply,94
96_VID_20230321_135912_35.ply,96
71_VID_20230321_163759_90.ply,71
38_VID_20230322_133534_10.ply,38
62_VID_20230322_112246_10.ply,62
47_VID_20230322_123606_65.ply,47
50_VID_20230322_122406_95.ply,50
35_VID_20230322_134713_75.ply,35
43_VID_20230322_130003_80.ply,43
32_VID_20230322_145024_95.ply,32
57_VID_20230322_113743_80.ply,57
9_VID_20230322_165752_70.ply,9
15_VID_20230322_163654_20.ply,15
51_VID_20230322_121723_35.ply,51
81_VID_20230321_152711_95.ply,81
28_VID_20230322_151140_75.ply,28
10_VID_20230322_165609_20.ply,10
71_VID_20230321_164139_10.ply,71
93_VID_20230321_141649_80.ply,93
62_VID_20230322_111729_45.ply,62
7_VID_20230322_170615_75.ply,7
84_VID_20230321_151607_90.ply,84
53_VID_20230322_120428_50.ply,53
9_VID_20230322_165759_10.ply,9
92_VID_20230321_142246_95.ply,92
50_VID_20230322_123012_90.ply,50
54_VID_20230322_115953_15.ply,54
48_VID_20230322_123539_70.ply,48
26_VID_20230322_152008_60.ply,26
23_VID_20230322_152912_95.ply,23
8_VID_20230322_170517_10.ply,8
83_VID_20230321_151614_30.ply,83
69_VID_20230321_165309_75.ply,69
26_VID_20230322_152407_15.ply,26
77_VID_20230321_155127_80.ply,77
84_VID_20230321_151536_85.ply,84
53_VID_20230322_120511_16.ply,53
70_VID_20230321_164125_80.ply,70
35_VID_20230322_134654_90.ply,35
47_VID_20230322_124026_65.ply,47
40_VID_20230322_132434_75.ply,40
76_VID_20230322_104848_55.ply,76
83_VID_20230321_151605_85.ply,83
75_VID_20230321_161608_75.ply,75
31_VID_20230322_145513_15.ply,31
92_VID_20230321_142324_95.ply,92
100_VID_20230321_130631_45.ply,100
29_VID_20230322_150636_15.ply,29
50_VID_20230322_123019_65.ply,50
79_VID_20230321_153253_95.ply,79
42_VID_20230322_131909_85.ply,42
3_VID_20230322_172954_25.ply,3
78_VID_20230321_154427_95.ply,78
38_VID_20230322_133926_85.ply,38
47_VID_20230322_123534_70.ply,47
35_VID_20230322_135048_90.ply,35
29_VID_20230322_150330_15.ply,29
54_VID_20230322_120430_35.ply,54
47_VID_20230322_124018_50.ply,47
71_VID_20230321_164228_90.ply,71
18_VID_20230322_155300_15.ply,18
40_VID_20230322_132443_95.ply,40
72_VID_20230321_163059_55.ply,72
20_VID_20230322_154452_25.ply,20
97_VID_20230321_135419_30.ply,97
62_VID_20230322_112315_95.ply,62
43_VID_20230322_130026_65.ply,43
23_VID_20230322_153229_95.ply,23
73_VID_20230321_162505_20.ply,73
96_VID_20230321_140242_80.ply,96
74_VID_20230321_161528_15.ply,74
10_VID_20230322_170119_65.ply,10
88_VID_20230321_144832_90.ply,88
96_VID_20230321_140251_65.ply,96
100_VID_20230321_125607_50.ply,100
14_VID_20230322_164019_95.ply,14
99_VID_20230321_125418_15.ply,99
83_VID_20230321_151622_55.ply,83
97_VID_20230321_135430_25.ply,97
39_VID_20230322_132509_25.ply,39
14_VID_20230322_164041_80.ply,14
53_VID_20230322_115719_85.ply,53
80_VID_20230321_153832_95.ply,80
51_VID_20230322_121202_85.ply,51
46_VID_20230322_124958_85.ply,46
83_VID_20230321_150904_80.ply,83
85_VID_20230321_145755_10.ply,85
52_VID_20230322_121804_20.ply,52
5_VID_20230322_172048_55.ply,5
81_VID_20230321_152656_30.ply,81
66_VID_20230321_165848_20.ply,66
13_VID_20230322_164015_80.ply,13
5_VID_20230322_172022_20.ply,5
58_VID_20230322_113154_40.ply,58
76_VID_20230322_104924_10.ply,76
61_VID_20230322_110402_10.ply,61
2_VID_20230322_173857_10.ply,2
65_VID_20230322_104252_95.ply,65
65_VID_20230322_104331_95.ply,65
48_VID_20230322_124047_25.ply,48
2_VID_20230322_173837_65.ply,2
93_VID_20230321_141242_15.ply,93
77_VID_20230321_154504_50.ply,77
35_VID_20230322_134637_35.ply,35
27_VID_20230322_151525_40.ply,27
40_VID_20230322_133037_75.ply,40
9_VID_20230322_170044_10.ply,9
77_VID_20230321_154535_95.ply,77
16_VID_20230322_163631_10.ply,16
90_VID_20230321_143853_55.ply,90
93_VID_20230321_141642_25.ply,93
38_VID_20230322_134004_85.ply,38
1_VID_20230322_173530_50.ply,1
4_VID_20230322_173041_80.ply,4
59_VID_20230322_112333_40.ply,59
38_VID_20230322_133526_90.ply,38
96_VID_20230321_140234_95.ply,96
65_VID_20230322_104936_25.ply,65
80_VID_20230321_153243_35.ply,80
99_VID_20230321_125355_35.ply,99
20_VID_20230322_154839_95.ply,20
78_VID_20230321_154405_45.ply,78
12_VID_20230322_164710_15.ply,12
35_VID_20230322_135018_90.ply,35
43_VID_20230322_130018_90.ply,43
1_VID_20230322_173833_10.ply,1
24_VID_20230322_153247_65.ply,24
70_VID_20230321_164209_55.ply,70
73_VID_20230321_163259_85.ply,73
53_VID_20230322_115726_90.ply,53
100_VID_20230321_130623_30.ply,100
77_VID_20230321_154512_60.ply,77
19_VID_20230322_154415_15.ply,19
37_VID_20230322_133547_15.ply,37
72_VID_20230321_163112_35.ply,72
64_VID_20230322_105452_55.ply,64
78_VID_20230321_154357_60.ply,78
88_VID_20230321_144356_85.ply,88
18_VID_20230322_155834_95.ply,18
