,cloud_name_1,label_1,cloud_name_2,label_2
132,41_VID_20230322_131203.ply,41,77_VID_20230321_154828.ply,77
133,41_VID_20230322_131203.ply,41,87_VID_20230321_144658.ply,87
134,41_VID_20230322_131203.ply,41,41_VID_20230322_131225.ply,41
135,41_VID_20230322_131203.ply,41,73_VID_20230321_162830.ply,73
136,41_VID_20230322_131203.ply,41,73_VID_20230321_162730.ply,73
137,41_VID_20230322_131203.ply,41,47_VID_20230322_123743.ply,47
138,41_VID_20230322_131203.ply,41,87_VID_20230321_144103.ply,87
139,41_VID_20230322_131203.ply,41,73_VID_20230321_162234.ply,73
140,41_VID_20230322_131203.ply,41,73_VID_20230321_162813.ply,73
141,41_VID_20230322_131203.ply,41,77_VID_20230321_154808.ply,77
142,41_VID_20230322_131203.ply,41,83_VID_20230321_151236.ply,83
143,41_VID_20230322_131203.ply,41,73_VID_20230321_162246.ply,73
144,41_VID_20230322_131203.ply,41,41_VID_20230322_131551.ply,41
145,41_VID_20230322_131203.ply,41,87_VID_20230321_144149.ply,87
146,41_VID_20230322_131203.ply,41,47_VID_20230322_123233.ply,47
147,41_VID_20230322_131203.ply,41,73_VID_20230321_162323.ply,73
148,41_VID_20230322_131203.ply,41,77_VID_20230321_154302.ply,77
149,41_VID_20230322_131203.ply,41,57_VID_20230322_113453.ply,57
150,41_VID_20230322_131203.ply,41,84_VID_20230321_150704.ply,84
151,41_VID_20230322_131203.ply,41,88_VID_20230321_144522.ply,88
152,41_VID_20230322_131203.ply,41,84_VID_20230321_151314.ply,84
153,41_VID_20230322_131203.ply,41,73_VID_20230321_162259.ply,73
154,54_VID_20230322_115602.ply,54,77_VID_20230321_154828.ply,77
155,54_VID_20230322_115602.ply,54,87_VID_20230321_144658.ply,87
156,54_VID_20230322_115602.ply,54,41_VID_20230322_131225.ply,41
157,54_VID_20230322_115602.ply,54,73_VID_20230321_162830.ply,73
158,54_VID_20230322_115602.ply,54,73_VID_20230321_162730.ply,73
159,54_VID_20230322_115602.ply,54,47_VID_20230322_123743.ply,47
160,54_VID_20230322_115602.ply,54,87_VID_20230321_144103.ply,87
161,54_VID_20230322_115602.ply,54,73_VID_20230321_162234.ply,73
162,54_VID_20230322_115602.ply,54,73_VID_20230321_162813.ply,73
163,54_VID_20230322_115602.ply,54,77_VID_20230321_154808.ply,77
164,54_VID_20230322_115602.ply,54,83_VID_20230321_151236.ply,83
165,54_VID_20230322_115602.ply,54,73_VID_20230321_162246.ply,73
166,54_VID_20230322_115602.ply,54,41_VID_20230322_131551.ply,41
167,54_VID_20230322_115602.ply,54,87_VID_20230321_144149.ply,87
168,54_VID_20230322_115602.ply,54,47_VID_20230322_123233.ply,47
169,54_VID_20230322_115602.ply,54,73_VID_20230321_162323.ply,73
170,54_VID_20230322_115602.ply,54,77_VID_20230321_154302.ply,77
171,54_VID_20230322_115602.ply,54,57_VID_20230322_113453.ply,57
172,54_VID_20230322_115602.ply,54,84_VID_20230321_150704.ply,84
173,54_VID_20230322_115602.ply,54,88_VID_20230321_144522.ply,88
174,54_VID_20230322_115602.ply,54,84_VID_20230321_151314.ply,84
175,54_VID_20230322_115602.ply,54,73_VID_20230321_162259.ply,73
176,93_VID_20230321_141408.ply,93,77_VID_20230321_154828.ply,77
177,93_VID_20230321_141408.ply,93,87_VID_20230321_144658.ply,87
178,93_VID_20230321_141408.ply,93,41_VID_20230322_131225.ply,41
179,93_VID_20230321_141408.ply,93,73_VID_20230321_162830.ply,73
180,93_VID_20230321_141408.ply,93,73_VID_20230321_162730.ply,73
181,93_VID_20230321_141408.ply,93,47_VID_20230322_123743.ply,47
182,93_VID_20230321_141408.ply,93,87_VID_20230321_144103.ply,87
183,93_VID_20230321_141408.ply,93,73_VID_20230321_162234.ply,73
184,93_VID_20230321_141408.ply,93,73_VID_20230321_162813.ply,73
185,93_VID_20230321_141408.ply,93,77_VID_20230321_154808.ply,77
186,93_VID_20230321_141408.ply,93,83_VID_20230321_151236.ply,83
187,93_VID_20230321_141408.ply,93,73_VID_20230321_162246.ply,73
188,93_VID_20230321_141408.ply,93,41_VID_20230322_131551.ply,41
189,93_VID_20230321_141408.ply,93,87_VID_20230321_144149.ply,87
190,93_VID_20230321_141408.ply,93,47_VID_20230322_123233.ply,47
191,93_VID_20230321_141408.ply,93,73_VID_20230321_162323.ply,73
192,93_VID_20230321_141408.ply,93,77_VID_20230321_154302.ply,77
193,93_VID_20230321_141408.ply,93,57_VID_20230322_113453.ply,57
194,93_VID_20230321_141408.ply,93,84_VID_20230321_150704.ply,84
195,93_VID_20230321_141408.ply,93,88_VID_20230321_144522.ply,88
196,93_VID_20230321_141408.ply,93,84_VID_20230321_151314.ply,84
197,93_VID_20230321_141408.ply,93,73_VID_20230321_162259.ply,73
198,95_VID_20230321_135714.ply,95,77_VID_20230321_154828.ply,77
199,95_VID_20230321_135714.ply,95,87_VID_20230321_144658.ply,87
200,95_VID_20230321_135714.ply,95,41_VID_20230322_131225.ply,41
201,95_VID_20230321_135714.ply,95,73_VID_20230321_162830.ply,73
202,95_VID_20230321_135714.ply,95,73_VID_20230321_162730.ply,73
203,95_VID_20230321_135714.ply,95,47_VID_20230322_123743.ply,47
204,95_VID_20230321_135714.ply,95,87_VID_20230321_144103.ply,87
205,95_VID_20230321_135714.ply,95,73_VID_20230321_162234.ply,73
206,95_VID_20230321_135714.ply,95,73_VID_20230321_162813.ply,73
207,95_VID_20230321_135714.ply,95,77_VID_20230321_154808.ply,77
208,95_VID_20230321_135714.ply,95,83_VID_20230321_151236.ply,83
209,95_VID_20230321_135714.ply,95,73_VID_20230321_162246.ply,73
210,95_VID_20230321_135714.ply,95,41_VID_20230322_131551.ply,41
211,95_VID_20230321_135714.ply,95,87_VID_20230321_144149.ply,87
212,95_VID_20230321_135714.ply,95,47_VID_20230322_123233.ply,47
213,95_VID_20230321_135714.ply,95,73_VID_20230321_162323.ply,73
214,95_VID_20230321_135714.ply,95,77_VID_20230321_154302.ply,77
215,95_VID_20230321_135714.ply,95,57_VID_20230322_113453.ply,57
216,95_VID_20230321_135714.ply,95,84_VID_20230321_150704.ply,84
217,95_VID_20230321_135714.ply,95,88_VID_20230321_144522.ply,88
218,95_VID_20230321_135714.ply,95,84_VID_20230321_151314.ply,84
219,95_VID_20230321_135714.ply,95,73_VID_20230321_162259.ply,73
220,89_VID_20230321_143102.ply,89,77_VID_20230321_154828.ply,77
221,89_VID_20230321_143102.ply,89,87_VID_20230321_144658.ply,87
222,89_VID_20230321_143102.ply,89,41_VID_20230322_131225.ply,41
223,89_VID_20230321_143102.ply,89,73_VID_20230321_162830.ply,73
224,89_VID_20230321_143102.ply,89,73_VID_20230321_162730.ply,73
225,89_VID_20230321_143102.ply,89,47_VID_20230322_123743.ply,47
226,89_VID_20230321_143102.ply,89,87_VID_20230321_144103.ply,87
227,89_VID_20230321_143102.ply,89,73_VID_20230321_162234.ply,73
228,89_VID_20230321_143102.ply,89,73_VID_20230321_162813.ply,73
229,89_VID_20230321_143102.ply,89,77_VID_20230321_154808.ply,77
230,89_VID_20230321_143102.ply,89,83_VID_20230321_151236.ply,83
231,89_VID_20230321_143102.ply,89,73_VID_20230321_162246.ply,73
232,89_VID_20230321_143102.ply,89,41_VID_20230322_131551.ply,41
233,89_VID_20230321_143102.ply,89,87_VID_20230321_144149.ply,87
234,89_VID_20230321_143102.ply,89,47_VID_20230322_123233.ply,47
235,89_VID_20230321_143102.ply,89,73_VID_20230321_162323.ply,73
236,89_VID_20230321_143102.ply,89,77_VID_20230321_154302.ply,77
237,89_VID_20230321_143102.ply,89,57_VID_20230322_113453.ply,57
238,89_VID_20230321_143102.ply,89,84_VID_20230321_150704.ply,84
239,89_VID_20230321_143102.ply,89,88_VID_20230321_144522.ply,88
240,89_VID_20230321_143102.ply,89,84_VID_20230321_151314.ply,84
241,89_VID_20230321_143102.ply,89,73_VID_20230321_162259.ply,73
242,7_VID_20230322_170403.ply,7,77_VID_20230321_154828.ply,77
243,7_VID_20230322_170403.ply,7,87_VID_20230321_144658.ply,87
244,7_VID_20230322_170403.ply,7,41_VID_20230322_131225.ply,41
245,7_VID_20230322_170403.ply,7,73_VID_20230321_162830.ply,73
246,7_VID_20230322_170403.ply,7,73_VID_20230321_162730.ply,73
247,7_VID_20230322_170403.ply,7,47_VID_20230322_123743.ply,47
248,7_VID_20230322_170403.ply,7,87_VID_20230321_144103.ply,87
249,7_VID_20230322_170403.ply,7,73_VID_20230321_162234.ply,73
250,7_VID_20230322_170403.ply,7,73_VID_20230321_162813.ply,73
251,7_VID_20230322_170403.ply,7,77_VID_20230321_154808.ply,77
252,7_VID_20230322_170403.ply,7,83_VID_20230321_151236.ply,83
253,7_VID_20230322_170403.ply,7,73_VID_20230321_162246.ply,73
254,7_VID_20230322_170403.ply,7,41_VID_20230322_131551.ply,41
255,7_VID_20230322_170403.ply,7,87_VID_20230321_144149.ply,87
256,7_VID_20230322_170403.ply,7,47_VID_20230322_123233.ply,47
257,7_VID_20230322_170403.ply,7,73_VID_20230321_162323.ply,73
258,7_VID_20230322_170403.ply,7,77_VID_20230321_154302.ply,77
259,7_VID_20230322_170403.ply,7,57_VID_20230322_113453.ply,57
260,7_VID_20230322_170403.ply,7,84_VID_20230321_150704.ply,84
261,7_VID_20230322_170403.ply,7,88_VID_20230321_144522.ply,88
262,7_VID_20230322_170403.ply,7,84_VID_20230321_151314.ply,84
263,7_VID_20230322_170403.ply,7,73_VID_20230321_162259.ply,73
264,55_VID_20230322_114019.ply,55,77_VID_20230321_154828.ply,77
265,55_VID_20230322_114019.ply,55,87_VID_20230321_144658.ply,87
266,55_VID_20230322_114019.ply,55,41_VID_20230322_131225.ply,41
267,55_VID_20230322_114019.ply,55,73_VID_20230321_162830.ply,73
268,55_VID_20230322_114019.ply,55,73_VID_20230321_162730.ply,73
269,55_VID_20230322_114019.ply,55,47_VID_20230322_123743.ply,47
270,55_VID_20230322_114019.ply,55,87_VID_20230321_144103.ply,87
271,55_VID_20230322_114019.ply,55,73_VID_20230321_162234.ply,73
272,55_VID_20230322_114019.ply,55,73_VID_20230321_162813.ply,73
273,55_VID_20230322_114019.ply,55,77_VID_20230321_154808.ply,77
274,55_VID_20230322_114019.ply,55,83_VID_20230321_151236.ply,83
275,55_VID_20230322_114019.ply,55,73_VID_20230321_162246.ply,73
276,55_VID_20230322_114019.ply,55,41_VID_20230322_131551.ply,41
277,55_VID_20230322_114019.ply,55,87_VID_20230321_144149.ply,87
278,55_VID_20230322_114019.ply,55,47_VID_20230322_123233.ply,47
279,55_VID_20230322_114019.ply,55,73_VID_20230321_162323.ply,73
280,55_VID_20230322_114019.ply,55,77_VID_20230321_154302.ply,77
281,55_VID_20230322_114019.ply,55,57_VID_20230322_113453.ply,57
282,55_VID_20230322_114019.ply,55,84_VID_20230321_150704.ply,84
283,55_VID_20230322_114019.ply,55,88_VID_20230321_144522.ply,88
284,55_VID_20230322_114019.ply,55,84_VID_20230321_151314.ply,84
285,55_VID_20230322_114019.ply,55,73_VID_20230321_162259.ply,73
286,30_VID_20230322_150513.ply,30,77_VID_20230321_154828.ply,77
287,30_VID_20230322_150513.ply,30,87_VID_20230321_144658.ply,87
288,30_VID_20230322_150513.ply,30,41_VID_20230322_131225.ply,41
289,30_VID_20230322_150513.ply,30,73_VID_20230321_162830.ply,73
290,30_VID_20230322_150513.ply,30,73_VID_20230321_162730.ply,73
291,30_VID_20230322_150513.ply,30,47_VID_20230322_123743.ply,47
292,30_VID_20230322_150513.ply,30,87_VID_20230321_144103.ply,87
293,30_VID_20230322_150513.ply,30,73_VID_20230321_162234.ply,73
294,30_VID_20230322_150513.ply,30,73_VID_20230321_162813.ply,73
295,30_VID_20230322_150513.ply,30,77_VID_20230321_154808.ply,77
296,30_VID_20230322_150513.ply,30,83_VID_20230321_151236.ply,83
297,30_VID_20230322_150513.ply,30,73_VID_20230321_162246.ply,73
298,30_VID_20230322_150513.ply,30,41_VID_20230322_131551.ply,41
299,30_VID_20230322_150513.ply,30,87_VID_20230321_144149.ply,87
300,30_VID_20230322_150513.ply,30,47_VID_20230322_123233.ply,47
301,30_VID_20230322_150513.ply,30,73_VID_20230321_162323.ply,73
302,30_VID_20230322_150513.ply,30,77_VID_20230321_154302.ply,77
303,30_VID_20230322_150513.ply,30,57_VID_20230322_113453.ply,57
304,30_VID_20230322_150513.ply,30,84_VID_20230321_150704.ply,84
305,30_VID_20230322_150513.ply,30,88_VID_20230321_144522.ply,88
306,30_VID_20230322_150513.ply,30,84_VID_20230321_151314.ply,84
307,30_VID_20230322_150513.ply,30,73_VID_20230321_162259.ply,73
308,2_VID_20230322_173633.ply,2,77_VID_20230321_154828.ply,77
309,2_VID_20230322_173633.ply,2,87_VID_20230321_144658.ply,87
310,2_VID_20230322_173633.ply,2,41_VID_20230322_131225.ply,41
311,2_VID_20230322_173633.ply,2,73_VID_20230321_162830.ply,73
312,2_VID_20230322_173633.ply,2,73_VID_20230321_162730.ply,73
313,2_VID_20230322_173633.ply,2,47_VID_20230322_123743.ply,47
314,2_VID_20230322_173633.ply,2,87_VID_20230321_144103.ply,87
315,2_VID_20230322_173633.ply,2,73_VID_20230321_162234.ply,73
316,2_VID_20230322_173633.ply,2,73_VID_20230321_162813.ply,73
317,2_VID_20230322_173633.ply,2,77_VID_20230321_154808.ply,77
318,2_VID_20230322_173633.ply,2,83_VID_20230321_151236.ply,83
319,2_VID_20230322_173633.ply,2,73_VID_20230321_162246.ply,73
320,2_VID_20230322_173633.ply,2,41_VID_20230322_131551.ply,41
321,2_VID_20230322_173633.ply,2,87_VID_20230321_144149.ply,87
322,2_VID_20230322_173633.ply,2,47_VID_20230322_123233.ply,47
323,2_VID_20230322_173633.ply,2,73_VID_20230321_162323.ply,73
324,2_VID_20230322_173633.ply,2,77_VID_20230321_154302.ply,77
325,2_VID_20230322_173633.ply,2,57_VID_20230322_113453.ply,57
326,2_VID_20230322_173633.ply,2,84_VID_20230321_150704.ply,84
327,2_VID_20230322_173633.ply,2,88_VID_20230321_144522.ply,88
328,2_VID_20230322_173633.ply,2,84_VID_20230321_151314.ply,84
329,2_VID_20230322_173633.ply,2,73_VID_20230321_162259.ply,73
330,89_VID_20230321_143518.ply,89,77_VID_20230321_154828.ply,77
331,89_VID_20230321_143518.ply,89,87_VID_20230321_144658.ply,87
332,89_VID_20230321_143518.ply,89,41_VID_20230322_131225.ply,41
333,89_VID_20230321_143518.ply,89,73_VID_20230321_162830.ply,73
334,89_VID_20230321_143518.ply,89,73_VID_20230321_162730.ply,73
335,89_VID_20230321_143518.ply,89,47_VID_20230322_123743.ply,47
336,89_VID_20230321_143518.ply,89,87_VID_20230321_144103.ply,87
337,89_VID_20230321_143518.ply,89,73_VID_20230321_162234.ply,73
338,89_VID_20230321_143518.ply,89,73_VID_20230321_162813.ply,73
339,89_VID_20230321_143518.ply,89,77_VID_20230321_154808.ply,77
340,89_VID_20230321_143518.ply,89,83_VID_20230321_151236.ply,83
341,89_VID_20230321_143518.ply,89,73_VID_20230321_162246.ply,73
342,89_VID_20230321_143518.ply,89,41_VID_20230322_131551.ply,41
343,89_VID_20230321_143518.ply,89,87_VID_20230321_144149.ply,87
344,89_VID_20230321_143518.ply,89,47_VID_20230322_123233.ply,47
345,89_VID_20230321_143518.ply,89,73_VID_20230321_162323.ply,73
346,89_VID_20230321_143518.ply,89,77_VID_20230321_154302.ply,77
347,89_VID_20230321_143518.ply,89,57_VID_20230322_113453.ply,57
348,89_VID_20230321_143518.ply,89,84_VID_20230321_150704.ply,84
349,89_VID_20230321_143518.ply,89,88_VID_20230321_144522.ply,88
350,89_VID_20230321_143518.ply,89,84_VID_20230321_151314.ply,84
351,89_VID_20230321_143518.ply,89,73_VID_20230321_162259.ply,73
352,76_VID_20230322_104504.ply,76,77_VID_20230321_154828.ply,77
353,76_VID_20230322_104504.ply,76,87_VID_20230321_144658.ply,87
354,76_VID_20230322_104504.ply,76,41_VID_20230322_131225.ply,41
355,76_VID_20230322_104504.ply,76,73_VID_20230321_162830.ply,73
356,76_VID_20230322_104504.ply,76,73_VID_20230321_162730.ply,73
357,76_VID_20230322_104504.ply,76,47_VID_20230322_123743.ply,47
358,76_VID_20230322_104504.ply,76,87_VID_20230321_144103.ply,87
359,76_VID_20230322_104504.ply,76,73_VID_20230321_162234.ply,73
360,76_VID_20230322_104504.ply,76,73_VID_20230321_162813.ply,73
361,76_VID_20230322_104504.ply,76,77_VID_20230321_154808.ply,77
362,76_VID_20230322_104504.ply,76,83_VID_20230321_151236.ply,83
363,76_VID_20230322_104504.ply,76,73_VID_20230321_162246.ply,73
364,76_VID_20230322_104504.ply,76,41_VID_20230322_131551.ply,41
365,76_VID_20230322_104504.ply,76,87_VID_20230321_144149.ply,87
366,76_VID_20230322_104504.ply,76,47_VID_20230322_123233.ply,47
367,76_VID_20230322_104504.ply,76,73_VID_20230321_162323.ply,73
368,76_VID_20230322_104504.ply,76,77_VID_20230321_154302.ply,77
369,76_VID_20230322_104504.ply,76,57_VID_20230322_113453.ply,57
370,76_VID_20230322_104504.ply,76,84_VID_20230321_150704.ply,84
371,76_VID_20230322_104504.ply,76,88_VID_20230321_144522.ply,88
372,76_VID_20230322_104504.ply,76,84_VID_20230321_151314.ply,84
373,76_VID_20230322_104504.ply,76,73_VID_20230321_162259.ply,73
374,67_VID_20230321_170011.ply,67,77_VID_20230321_154828.ply,77
375,67_VID_20230321_170011.ply,67,87_VID_20230321_144658.ply,87
376,67_VID_20230321_170011.ply,67,41_VID_20230322_131225.ply,41
377,67_VID_20230321_170011.ply,67,73_VID_20230321_162830.ply,73
378,67_VID_20230321_170011.ply,67,73_VID_20230321_162730.ply,73
379,67_VID_20230321_170011.ply,67,47_VID_20230322_123743.ply,47
380,67_VID_20230321_170011.ply,67,87_VID_20230321_144103.ply,87
381,67_VID_20230321_170011.ply,67,73_VID_20230321_162234.ply,73
382,67_VID_20230321_170011.ply,67,73_VID_20230321_162813.ply,73
383,67_VID_20230321_170011.ply,67,77_VID_20230321_154808.ply,77
384,67_VID_20230321_170011.ply,67,83_VID_20230321_151236.ply,83
385,67_VID_20230321_170011.ply,67,73_VID_20230321_162246.ply,73
386,67_VID_20230321_170011.ply,67,41_VID_20230322_131551.ply,41
