,cloud_name_1,label_1,cloud_name_2,label_2
70,33_VID_20230322_135907.ply,33,33_VID_20230322_135408_copia_90.ply,33
71,33_VID_20230322_135907.ply,33,44_VID_20230322_125309_copia_25.ply,44
72,41_VID_20230322_131203.ply,41,45_VID_20230322_124756_copia_90.ply,45
73,41_VID_20230322_131203.ply,41,26_VID_20230322_152231_copia_40.ply,26
74,41_VID_20230322_131203.ply,41,3_VID_20230322_172241_copia_50.ply,3
75,41_VID_20230322_131203.ply,41,47_VID_20230322_123704_copia_85.ply,47
76,41_VID_20230322_131203.ply,41,37_VID_20230322_133350_copia_95.ply,37
77,41_VID_20230322_131203.ply,41,35_VID_20230322_134745_copia_65.ply,35
78,41_VID_20230322_131203.ply,41,14_VID_20230322_163830_copia_95.ply,14
79,41_VID_20230322_131203.ply,41,29_VID_20230322_150049_copia_60.ply,29
80,41_VID_20230322_131203.ply,41,10_VID_20230322_165848_copia_15.ply,10
81,41_VID_20230322_131203.ply,41,45_VID_20230322_124746_copia_15.ply,45
82,41_VID_20230322_131203.ply,41,33_VID_20230322_135408_copia_90.ply,33
83,41_VID_20230322_131203.ply,41,44_VID_20230322_125309_copia_25.ply,44
84,54_VID_20230322_115602.ply,54,45_VID_20230322_124756_copia_90.ply,45
85,54_VID_20230322_115602.ply,54,26_VID_20230322_152231_copia_40.ply,26
86,54_VID_20230322_115602.ply,54,3_VID_20230322_172241_copia_50.ply,3
87,54_VID_20230322_115602.ply,54,47_VID_20230322_123704_copia_85.ply,47
88,54_VID_20230322_115602.ply,54,37_VID_20230322_133350_copia_95.ply,37
89,54_VID_20230322_115602.ply,54,35_VID_20230322_134745_copia_65.ply,35
90,54_VID_20230322_115602.ply,54,14_VID_20230322_163830_copia_95.ply,14
91,54_VID_20230322_115602.ply,54,29_VID_20230322_150049_copia_60.ply,29
92,54_VID_20230322_115602.ply,54,10_VID_20230322_165848_copia_15.ply,10
93,54_VID_20230322_115602.ply,54,45_VID_20230322_124746_copia_15.ply,45
94,54_VID_20230322_115602.ply,54,33_VID_20230322_135408_copia_90.ply,33
95,54_VID_20230322_115602.ply,54,44_VID_20230322_125309_copia_25.ply,44
96,93_VID_20230321_141408.ply,93,45_VID_20230322_124756_copia_90.ply,45
97,93_VID_20230321_141408.ply,93,26_VID_20230322_152231_copia_40.ply,26
98,93_VID_20230321_141408.ply,93,3_VID_20230322_172241_copia_50.ply,3
99,93_VID_20230321_141408.ply,93,47_VID_20230322_123704_copia_85.ply,47
100,93_VID_20230321_141408.ply,93,37_VID_20230322_133350_copia_95.ply,37
101,93_VID_20230321_141408.ply,93,35_VID_20230322_134745_copia_65.ply,35
102,93_VID_20230321_141408.ply,93,14_VID_20230322_163830_copia_95.ply,14
103,93_VID_20230321_141408.ply,93,29_VID_20230322_150049_copia_60.ply,29
104,93_VID_20230321_141408.ply,93,10_VID_20230322_165848_copia_15.ply,10
105,93_VID_20230321_141408.ply,93,45_VID_20230322_124746_copia_15.ply,45
106,93_VID_20230321_141408.ply,93,33_VID_20230322_135408_copia_90.ply,33
107,93_VID_20230321_141408.ply,93,44_VID_20230322_125309_copia_25.ply,44
108,95_VID_20230321_135714.ply,95,45_VID_20230322_124756_copia_90.ply,45
109,95_VID_20230321_135714.ply,95,26_VID_20230322_152231_copia_40.ply,26
110,95_VID_20230321_135714.ply,95,3_VID_20230322_172241_copia_50.ply,3
111,95_VID_20230321_135714.ply,95,47_VID_20230322_123704_copia_85.ply,47
112,95_VID_20230321_135714.ply,95,37_VID_20230322_133350_copia_95.ply,37
113,95_VID_20230321_135714.ply,95,35_VID_20230322_134745_copia_65.ply,35
114,95_VID_20230321_135714.ply,95,14_VID_20230322_163830_copia_95.ply,14
115,95_VID_20230321_135714.ply,95,29_VID_20230322_150049_copia_60.ply,29
116,95_VID_20230321_135714.ply,95,10_VID_20230322_165848_copia_15.ply,10
117,95_VID_20230321_135714.ply,95,45_VID_20230322_124746_copia_15.ply,45
118,95_VID_20230321_135714.ply,95,33_VID_20230322_135408_copia_90.ply,33
119,95_VID_20230321_135714.ply,95,44_VID_20230322_125309_copia_25.ply,44
120,89_VID_20230321_143102.ply,89,45_VID_20230322_124756_copia_90.ply,45
121,89_VID_20230321_143102.ply,89,26_VID_20230322_152231_copia_40.ply,26
122,89_VID_20230321_143102.ply,89,3_VID_20230322_172241_copia_50.ply,3
123,89_VID_20230321_143102.ply,89,47_VID_20230322_123704_copia_85.ply,47
124,89_VID_20230321_143102.ply,89,37_VID_20230322_133350_copia_95.ply,37
125,89_VID_20230321_143102.ply,89,35_VID_20230322_134745_copia_65.ply,35
126,89_VID_20230321_143102.ply,89,14_VID_20230322_163830_copia_95.ply,14
127,89_VID_20230321_143102.ply,89,29_VID_20230322_150049_copia_60.ply,29
128,89_VID_20230321_143102.ply,89,10_VID_20230322_165848_copia_15.ply,10
129,89_VID_20230321_143102.ply,89,45_VID_20230322_124746_copia_15.ply,45
130,89_VID_20230321_143102.ply,89,33_VID_20230322_135408_copia_90.ply,33
131,89_VID_20230321_143102.ply,89,44_VID_20230322_125309_copia_25.ply,44
132,7_VID_20230322_170403.ply,7,45_VID_20230322_124756_copia_90.ply,45
133,7_VID_20230322_170403.ply,7,26_VID_20230322_152231_copia_40.ply,26
134,7_VID_20230322_170403.ply,7,3_VID_20230322_172241_copia_50.ply,3
135,7_VID_20230322_170403.ply,7,47_VID_20230322_123704_copia_85.ply,47
136,7_VID_20230322_170403.ply,7,37_VID_20230322_133350_copia_95.ply,37
137,7_VID_20230322_170403.ply,7,35_VID_20230322_134745_copia_65.ply,35
138,7_VID_20230322_170403.ply,7,14_VID_20230322_163830_copia_95.ply,14
139,7_VID_20230322_170403.ply,7,29_VID_20230322_150049_copia_60.ply,29
140,7_VID_20230322_170403.ply,7,10_VID_20230322_165848_copia_15.ply,10
141,7_VID_20230322_170403.ply,7,45_VID_20230322_124746_copia_15.ply,45
142,7_VID_20230322_170403.ply,7,33_VID_20230322_135408_copia_90.ply,33
143,7_VID_20230322_170403.ply,7,44_VID_20230322_125309_copia_25.ply,44
144,55_VID_20230322_114019.ply,55,45_VID_20230322_124756_copia_90.ply,45
145,55_VID_20230322_114019.ply,55,26_VID_20230322_152231_copia_40.ply,26
146,55_VID_20230322_114019.ply,55,3_VID_20230322_172241_copia_50.ply,3
147,55_VID_20230322_114019.ply,55,47_VID_20230322_123704_copia_85.ply,47
148,55_VID_20230322_114019.ply,55,37_VID_20230322_133350_copia_95.ply,37
149,55_VID_20230322_114019.ply,55,35_VID_20230322_134745_copia_65.ply,35
150,55_VID_20230322_114019.ply,55,14_VID_20230322_163830_copia_95.ply,14
151,55_VID_20230322_114019.ply,55,29_VID_20230322_150049_copia_60.ply,29
152,55_VID_20230322_114019.ply,55,10_VID_20230322_165848_copia_15.ply,10
153,55_VID_20230322_114019.ply,55,45_VID_20230322_124746_copia_15.ply,45
154,55_VID_20230322_114019.ply,55,33_VID_20230322_135408_copia_90.ply,33
155,55_VID_20230322_114019.ply,55,44_VID_20230322_125309_copia_25.ply,44
156,30_VID_20230322_150513.ply,30,45_VID_20230322_124756_copia_90.ply,45
157,30_VID_20230322_150513.ply,30,26_VID_20230322_152231_copia_40.ply,26
158,30_VID_20230322_150513.ply,30,3_VID_20230322_172241_copia_50.ply,3
159,30_VID_20230322_150513.ply,30,47_VID_20230322_123704_copia_85.ply,47
160,30_VID_20230322_150513.ply,30,37_VID_20230322_133350_copia_95.ply,37
161,30_VID_20230322_150513.ply,30,35_VID_20230322_134745_copia_65.ply,35
162,30_VID_20230322_150513.ply,30,14_VID_20230322_163830_copia_95.ply,14
163,30_VID_20230322_150513.ply,30,29_VID_20230322_150049_copia_60.ply,29
164,30_VID_20230322_150513.ply,30,10_VID_20230322_165848_copia_15.ply,10
165,30_VID_20230322_150513.ply,30,45_VID_20230322_124746_copia_15.ply,45
166,30_VID_20230322_150513.ply,30,33_VID_20230322_135408_copia_90.ply,33
167,30_VID_20230322_150513.ply,30,44_VID_20230322_125309_copia_25.ply,44
168,2_VID_20230322_173633.ply,2,45_VID_20230322_124756_copia_90.ply,45
169,2_VID_20230322_173633.ply,2,26_VID_20230322_152231_copia_40.ply,26
170,2_VID_20230322_173633.ply,2,3_VID_20230322_172241_copia_50.ply,3
171,2_VID_20230322_173633.ply,2,47_VID_20230322_123704_copia_85.ply,47
172,2_VID_20230322_173633.ply,2,37_VID_20230322_133350_copia_95.ply,37
173,2_VID_20230322_173633.ply,2,35_VID_20230322_134745_copia_65.ply,35
174,2_VID_20230322_173633.ply,2,14_VID_20230322_163830_copia_95.ply,14
175,2_VID_20230322_173633.ply,2,29_VID_20230322_150049_copia_60.ply,29
176,2_VID_20230322_173633.ply,2,10_VID_20230322_165848_copia_15.ply,10
177,2_VID_20230322_173633.ply,2,45_VID_20230322_124746_copia_15.ply,45
178,2_VID_20230322_173633.ply,2,33_VID_20230322_135408_copia_90.ply,33
179,2_VID_20230322_173633.ply,2,44_VID_20230322_125309_copia_25.ply,44
180,89_VID_20230321_143518.ply,89,45_VID_20230322_124756_copia_90.ply,45
181,89_VID_20230321_143518.ply,89,26_VID_20230322_152231_copia_40.ply,26
182,89_VID_20230321_143518.ply,89,3_VID_20230322_172241_copia_50.ply,3
183,89_VID_20230321_143518.ply,89,47_VID_20230322_123704_copia_85.ply,47
184,89_VID_20230321_143518.ply,89,37_VID_20230322_133350_copia_95.ply,37
185,89_VID_20230321_143518.ply,89,35_VID_20230322_134745_copia_65.ply,35
186,89_VID_20230321_143518.ply,89,14_VID_20230322_163830_copia_95.ply,14
187,89_VID_20230321_143518.ply,89,29_VID_20230322_150049_copia_60.ply,29
188,89_VID_20230321_143518.ply,89,10_VID_20230322_165848_copia_15.ply,10
189,89_VID_20230321_143518.ply,89,45_VID_20230322_124746_copia_15.ply,45
190,89_VID_20230321_143518.ply,89,33_VID_20230322_135408_copia_90.ply,33
191,89_VID_20230321_143518.ply,89,44_VID_20230322_125309_copia_25.ply,44
192,76_VID_20230322_104504.ply,76,45_VID_20230322_124756_copia_90.ply,45
193,76_VID_20230322_104504.ply,76,26_VID_20230322_152231_copia_40.ply,26
194,76_VID_20230322_104504.ply,76,3_VID_20230322_172241_copia_50.ply,3
195,76_VID_20230322_104504.ply,76,47_VID_20230322_123704_copia_85.ply,47
196,76_VID_20230322_104504.ply,76,37_VID_20230322_133350_copia_95.ply,37
197,76_VID_20230322_104504.ply,76,35_VID_20230322_134745_copia_65.ply,35
198,76_VID_20230322_104504.ply,76,14_VID_20230322_163830_copia_95.ply,14
199,76_VID_20230322_104504.ply,76,29_VID_20230322_150049_copia_60.ply,29
200,76_VID_20230322_104504.ply,76,10_VID_20230322_165848_copia_15.ply,10
201,76_VID_20230322_104504.ply,76,45_VID_20230322_124746_copia_15.ply,45
202,76_VID_20230322_104504.ply,76,33_VID_20230322_135408_copia_90.ply,33
203,76_VID_20230322_104504.ply,76,44_VID_20230322_125309_copia_25.ply,44
204,67_VID_20230321_170011.ply,67,45_VID_20230322_124756_copia_90.ply,45
205,67_VID_20230321_170011.ply,67,26_VID_20230322_152231_copia_40.ply,26
206,67_VID_20230321_170011.ply,67,3_VID_20230322_172241_copia_50.ply,3
207,67_VID_20230321_170011.ply,67,47_VID_20230322_123704_copia_85.ply,47
208,67_VID_20230321_170011.ply,67,37_VID_20230322_133350_copia_95.ply,37
209,67_VID_20230321_170011.ply,67,35_VID_20230322_134745_copia_65.ply,35
210,67_VID_20230321_170011.ply,67,14_VID_20230322_163830_copia_95.ply,14
211,67_VID_20230321_170011.ply,67,29_VID_20230322_150049_copia_60.ply,29
212,67_VID_20230321_170011.ply,67,10_VID_20230322_165848_copia_15.ply,10
213,67_VID_20230321_170011.ply,67,45_VID_20230322_124746_copia_15.ply,45
214,67_VID_20230321_170011.ply,67,33_VID_20230322_135408_copia_90.ply,33
215,67_VID_20230321_170011.ply,67,44_VID_20230322_125309_copia_25.ply,44
216,71_VID_20230321_163937.ply,71,45_VID_20230322_124756_copia_90.ply,45
217,71_VID_20230321_163937.ply,71,26_VID_20230322_152231_copia_40.ply,26
218,71_VID_20230321_163937.ply,71,3_VID_20230322_172241_copia_50.ply,3
219,71_VID_20230321_163937.ply,71,47_VID_20230322_123704_copia_85.ply,47
220,71_VID_20230321_163937.ply,71,37_VID_20230322_133350_copia_95.ply,37
221,71_VID_20230321_163937.ply,71,35_VID_20230322_134745_copia_65.ply,35
222,71_VID_20230321_163937.ply,71,14_VID_20230322_163830_copia_95.ply,14
223,71_VID_20230321_163937.ply,71,29_VID_20230322_150049_copia_60.ply,29
224,71_VID_20230321_163937.ply,71,10_VID_20230322_165848_copia_15.ply,10
225,71_VID_20230321_163937.ply,71,45_VID_20230322_124746_copia_15.ply,45
226,71_VID_20230321_163937.ply,71,33_VID_20230322_135408_copia_90.ply,33
227,71_VID_20230321_163937.ply,71,44_VID_20230322_125309_copia_25.ply,44
228,19_VID_20230322_154621.ply,19,45_VID_20230322_124756_copia_90.ply,45
229,19_VID_20230322_154621.ply,19,26_VID_20230322_152231_copia_40.ply,26
230,19_VID_20230322_154621.ply,19,3_VID_20230322_172241_copia_50.ply,3
231,19_VID_20230322_154621.ply,19,47_VID_20230322_123704_copia_85.ply,47
232,19_VID_20230322_154621.ply,19,37_VID_20230322_133350_copia_95.ply,37
233,19_VID_20230322_154621.ply,19,35_VID_20230322_134745_copia_65.ply,35
234,19_VID_20230322_154621.ply,19,14_VID_20230322_163830_copia_95.ply,14
235,19_VID_20230322_154621.ply,19,29_VID_20230322_150049_copia_60.ply,29
236,19_VID_20230322_154621.ply,19,10_VID_20230322_165848_copia_15.ply,10
237,19_VID_20230322_154621.ply,19,45_VID_20230322_124746_copia_15.ply,45
238,19_VID_20230322_154621.ply,19,33_VID_20230322_135408_copia_90.ply,33
239,19_VID_20230322_154621.ply,19,44_VID_20230322_125309_copia_25.ply,44
240,35_VID_20230322_134400.ply,35,45_VID_20230322_124756_copia_90.ply,45
241,35_VID_20230322_134400.ply,35,26_VID_20230322_152231_copia_40.ply,26
242,35_VID_20230322_134400.ply,35,3_VID_20230322_172241_copia_50.ply,3
243,35_VID_20230322_134400.ply,35,47_VID_20230322_123704_copia_85.ply,47
244,35_VID_20230322_134400.ply,35,37_VID_20230322_133350_copia_95.ply,37
245,35_VID_20230322_134400.ply,35,35_VID_20230322_134745_copia_65.ply,35
246,35_VID_20230322_134400.ply,35,14_VID_20230322_163830_copia_95.ply,14
247,35_VID_20230322_134400.ply,35,29_VID_20230322_150049_copia_60.ply,29
248,35_VID_20230322_134400.ply,35,10_VID_20230322_165848_copia_15.ply,10
249,35_VID_20230322_134400.ply,35,45_VID_20230322_124746_copia_15.ply,45
250,35_VID_20230322_134400.ply,35,33_VID_20230322_135408_copia_90.ply,33
251,35_VID_20230322_134400.ply,35,44_VID_20230322_125309_copia_25.ply,44
252,76_VID_20230322_103935.ply,76,45_VID_20230322_124756_copia_90.ply,45
253,76_VID_20230322_103935.ply,76,26_VID_20230322_152231_copia_40.ply,26
254,76_VID_20230322_103935.ply,76,3_VID_20230322_172241_copia_50.ply,3
255,76_VID_20230322_103935.ply,76,47_VID_20230322_123704_copia_85.ply,47
256,76_VID_20230322_103935.ply,76,37_VID_20230322_133350_copia_95.ply,37
257,76_VID_20230322_103935.ply,76,35_VID_20230322_134745_copia_65.ply,35
258,76_VID_20230322_103935.ply,76,14_VID_20230322_163830_copia_95.ply,14
259,76_VID_20230322_103935.ply,76,29_VID_20230322_150049_copia_60.ply,29
260,76_VID_20230322_103935.ply,76,10_VID_20230322_165848_copia_15.ply,10
261,76_VID_20230322_103935.ply,76,45_VID_20230322_124746_copia_15.ply,45
262,76_VID_20230322_103935.ply,76,33_VID_20230322_135408_copia_90.ply,33
263,76_VID_20230322_103935.ply,76,44_VID_20230322_125309_copia_25.ply,44
264,25_VID_20230322_152241.ply,25,45_VID_20230322_124756_copia_90.ply,45
265,25_VID_20230322_152241.ply,25,26_VID_20230322_152231_copia_40.ply,26
266,25_VID_20230322_152241.ply,25,3_VID_20230322_172241_copia_50.ply,3
267,25_VID_20230322_152241.ply,25,47_VID_20230322_123704_copia_85.ply,47
268,25_VID_20230322_152241.ply,25,37_VID_20230322_133350_copia_95.ply,37
269,25_VID_20230322_152241.ply,25,35_VID_20230322_134745_copia_65.ply,35
270,25_VID_20230322_152241.ply,25,14_VID_20230322_163830_copia_95.ply,14
271,25_VID_20230322_152241.ply,25,29_VID_20230322_150049_copia_60.ply,29
272,25_VID_20230322_152241.ply,25,10_VID_20230322_165848_copia_15.ply,10
273,25_VID_20230322_152241.ply,25,45_VID_20230322_124746_copia_15.ply,45
274,25_VID_20230322_152241.ply,25,33_VID_20230322_135408_copia_90.ply,33
275,25_VID_20230322_152241.ply,25,44_VID_20230322_125309_copia_25.ply,44
276,94_VID_20230321_141347.ply,94,45_VID_20230322_124756_copia_90.ply,45
277,94_VID_20230321_141347.ply,94,26_VID_20230322_152231_copia_40.ply,26
278,94_VID_20230321_141347.ply,94,3_VID_20230322_172241_copia_50.ply,3
279,94_VID_20230321_141347.ply,94,47_VID_20230322_123704_copia_85.ply,47
280,94_VID_20230321_141347.ply,94,37_VID_20230322_133350_copia_95.ply,37
281,94_VID_20230321_141347.ply,94,35_VID_20230322_134745_copia_65.ply,35
282,94_VID_20230321_141347.ply,94,14_VID_20230322_163830_copia_95.ply,14
283,94_VID_20230321_141347.ply,94,29_VID_20230322_150049_copia_60.ply,29
284,94_VID_20230321_141347.ply,94,10_VID_20230322_165848_copia_15.ply,10
285,94_VID_20230321_141347.ply,94,45_VID_20230322_124746_copia_15.ply,45
286,94_VID_20230321_141347.ply,94,33_VID_20230322_135408_copia_90.ply,33
287,94_VID_20230321_141347.ply,94,44_VID_20230322_125309_copia_25.ply,44
288,82_VID_20230321_152440.ply,82,45_VID_20230322_124756_copia_90.ply,45
289,82_VID_20230321_152440.ply,82,26_VID_20230322_152231_copia_40.ply,26
290,82_VID_20230321_152440.ply,82,3_VID_20230322_172241_copia_50.ply,3
291,82_VID_20230321_152440.ply,82,47_VID_20230322_123704_copia_85.ply,47
292,82_VID_20230321_152440.ply,82,37_VID_20230322_133350_copia_95.ply,37
293,82_VID_20230321_152440.ply,82,35_VID_20230322_134745_copia_65.ply,35
294,82_VID_20230321_152440.ply,82,14_VID_20230322_163830_copia_95.ply,14
295,82_VID_20230321_152440.ply,82,29_VID_20230322_150049_copia_60.ply,29
296,82_VID_20230321_152440.ply,82,10_VID_20230322_165848_copia_15.ply,10
297,82_VID_20230321_152440.ply,82,45_VID_20230322_124746_copia_15.ply,45
298,82_VID_20230321_152440.ply,82,33_VID_20230322_135408_copia_90.ply,33
299,82_VID_20230321_152440.ply,82,44_VID_20230322_125309_copia_25.ply,44
300,54_VID_20230322_120220.ply,54,45_VID_20230322_124756_copia_90.ply,45
301,54_VID_20230322_120220.ply,54,26_VID_20230322_152231_copia_40.ply,26
302,54_VID_20230322_120220.ply,54,3_VID_20230322_172241_copia_50.ply,3
303,54_VID_20230322_120220.ply,54,47_VID_20230322_123704_copia_85.ply,47
304,54_VID_20230322_120220.ply,54,37_VID_20230322_133350_copia_95.ply,37
305,54_VID_20230322_120220.ply,54,35_VID_20230322_134745_copia_65.ply,35
306,54_VID_20230322_120220.ply,54,14_VID_20230322_163830_copia_95.ply,14
307,54_VID_20230322_120220.ply,54,29_VID_20230322_150049_copia_60.ply,29
308,54_VID_20230322_120220.ply,54,10_VID_20230322_165848_copia_15.ply,10
309,54_VID_20230322_120220.ply,54,45_VID_20230322_124746_copia_15.ply,45
310,54_VID_20230322_120220.ply,54,33_VID_20230322_135408_copia_90.ply,33
311,54_VID_20230322_120220.ply,54,44_VID_20230322_125309_copia_25.ply,44
312,2_VID_20230322_173101.ply,2,45_VID_20230322_124756_copia_90.ply,45
313,2_VID_20230322_173101.ply,2,26_VID_20230322_152231_copia_40.ply,26
314,2_VID_20230322_173101.ply,2,3_VID_20230322_172241_copia_50.ply,3
315,2_VID_20230322_173101.ply,2,47_VID_20230322_123704_copia_85.ply,47
316,2_VID_20230322_173101.ply,2,37_VID_20230322_133350_copia_95.ply,37
317,2_VID_20230322_173101.ply,2,35_VID_20230322_134745_copia_65.ply,35
318,2_VID_20230322_173101.ply,2,14_VID_20230322_163830_copia_95.ply,14
319,2_VID_20230322_173101.ply,2,29_VID_20230322_150049_copia_60.ply,29
320,2_VID_20230322_173101.ply,2,10_VID_20230322_165848_copia_15.ply,10
321,2_VID_20230322_173101.ply,2,45_VID_20230322_124746_copia_15.ply,45
322,2_VID_20230322_173101.ply,2,33_VID_20230322_135408_copia_90.ply,33
323,2_VID_20230322_173101.ply,2,44_VID_20230322_125309_copia_25.ply,44
324,64_VID_20230322_105115.ply,64,45_VID_20230322_124756_copia_90.ply,45
325,64_VID_20230322_105115.ply,64,26_VID_20230322_152231_copia_40.ply,26
326,64_VID_20230322_105115.ply,64,3_VID_20230322_172241_copia_50.ply,3
327,64_VID_20230322_105115.ply,64,47_VID_20230322_123704_copia_85.ply,47
328,64_VID_20230322_105115.ply,64,37_VID_20230322_133350_copia_95.ply,37
329,64_VID_20230322_105115.ply,64,35_VID_20230322_134745_copia_65.ply,35
330,64_VID_20230322_105115.ply,64,14_VID_20230322_163830_copia_95.ply,14
331,64_VID_20230322_105115.ply,64,29_VID_20230322_150049_copia_60.ply,29
332,64_VID_20230322_105115.ply,64,10_VID_20230322_165848_copia_15.ply,10
333,64_VID_20230322_105115.ply,64,45_VID_20230322_124746_copia_15.ply,45
334,64_VID_20230322_105115.ply,64,33_VID_20230322_135408_copia_90.ply,33
335,64_VID_20230322_105115.ply,64,44_VID_20230322_125309_copia_25.ply,44
336,70_VID_20230321_163929.ply,70,45_VID_20230322_124756_copia_90.ply,45
337,70_VID_20230321_163929.ply,70,26_VID_20230322_152231_copia_40.ply,26
338,70_VID_20230321_163929.ply,70,3_VID_20230322_172241_copia_50.ply,3
339,70_VID_20230321_163929.ply,70,47_VID_20230322_123704_copia_85.ply,47
